Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
47	0.0026	284.777	219.53	0.000376148	8.61403e-05
48	0.0026	286.596	220.859	0.000377311	8.61984e-05
49	0.0026	287.719	221.765	0.000379235	8.62507e-05
50	0.0026	282.3	217.795	0.000375362	8.60872e-05
51	0.0026	295.832	227.618	0.000383426	8.64994e-05
52	0.0026	290.941	224.067	0.000380682	8.6357e-05
53	0.0026	291.046	224.16	0.000380512	8.63541e-05
54	0.0026	288.711	222.352	0.000377261	8.62194e-05
55	0.0026	290.775	223.867	0.000378667	8.62823e-05
56	0.0026	288.178	222.098	0.00038039	8.62719e-05
57	0.0026	287.166	221.216	0.000376664	8.61785e-05
58	0.0026	287.172	221.313	0.000377887	8.62246e-05
59	0.0026	289.087	222.723	0.000379147	8.62882e-05
60	0.0026	286.536	220.887	0.000378228	8.62302e-05
61	0.0026	281.376	217.072	0.000374979	8.60601e-05
62	0.0026	295.11	226.992	0.000380857	8.64062e-05
63	0.0026	292.283	224.995	0.000380414	8.63631e-05
64	0.0026	293.392	225.787	0.000381297	8.64017e-05
65	0.0026	282.765	218.106	0.000376055	8.61136e-05
66	0.0026	287.799	221.742	0.000377939	8.62324e-05
67	0.0026	293.336	225.931	0.000382956	8.6336e-05
68	0.0026	286.639	221.052	0.000379801	8.62359e-05
69	0.0026	285.189	219.942	0.000378404	8.62203e-05
70	0.0026	287.926	221.803	0.000377075	8.62053e-05
71	0.0026	289.523	222.99	0.000378858	8.62806e-05
72	0.0026	284.331	219.17	0.000376247	8.61394e-05
73	0.0026	288.365	222.175	0.000379084	8.62757e-05
74	0.0026	289.664	223.103	0.000379787	8.6307e-05
75	0.0026	290.891	223.637	0.000379714	8.63021e-05
76	0.0026	293.516	225.932	0.000381671	8.64182e-05
77	0.0026	292.003	224.817	0.000380605	8.63655e-05
78	0.0026	294.036	226.421	0.000383641	8.63686e-05
79	0.0026	295.533	227.335	0.000382203	8.64252e-05
80	0.0026	293.498	226.025	0.000383371	8.64139e-05
81	0.0026	287.978	221.893	0.000378098	8.62415e-05
82	0.0026	290.63	223.928	0.000381604	8.63053e-05
83	0.0026	289.501	222.972	0.000378891	8.62816e-05
84	0.0026	293.704	226.016	0.000381755	8.64193e-05
85	0.0026	293.88	226.17	0.000381338	8.64114e-05
86	0.0026	286.787	221.011	0.000377674	8.6212e-05
87	0.0026	291.111	224.153	0.000380109	8.63397e-05
